track_id,explicit,energy,mode,instrumentalness,liveness,valence,popularity_norm,duration_ms_norm,danceability_norm,key_norm,loudness_norm,speechiness_norm,acousticness_norm,tempo_norm,time_signature_norm,col1|activation,col1|amazement,col1|calmness,col1|joyful,col1|nostalgia,col1|power,col1|sadness,col1|solemnity,col1|tenderness,col1|tension,col1|country,col1|hip,col1|hop,col1|reggae,col1|rock
225,4WMWPZe7xftbg7u17WwgYD,0,0.903,0,0.007,0.0632,0.79,0.25,0.0303251728322849,0.557013118062563,0.5454545454545454,0.7775024473813019,0.0737384140061792,0.0030722891566265,0.4126616906336122,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,0.0,1.0
226,3LqUlZhzwdt8slfaAt4Bw2,0,0.93,0,0.000227,0.0583,0.799,0.21,0.0304485291054943,0.5136226034308778,0.5454545454545454,0.8230849241311795,0.07826982492276,0.0041365461847389,0.4125358692431641,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,0.0,1.0
227,6HhVHZTzhjvS5erfCm4roh,0,0.788,0,0.554,0.0372,0.569,0.56,0.0599685931012336,0.7003027245206861,0.4545454545454546,0.7697167156142927,0.0307929969104016,0.2228915662650602,0.398119173150527,0.8,0.3771590510661103,0.481344473329347,0.4623596635299286,0.3771590510661103,0.0,0.34585349199577986,0.0,0.38783824206482254,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,0LN5gIsS5tQSmRzQrHSaTR,0,0.787,0,0.587,0.0404,0.572,0.6,0.0597669153847167,0.7033299697275479,0.4545454545454546,0.7694719774840919,0.0314109165808444,0.2329317269076305,0.3980258217963236,0.8,0.3771590510661103,0.481344473329347,0.4623596635299286,0.3771590510661103,0.0,0.34585349199577986,0.0,0.38783824206482254,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229,6Q9kdCHXpAef5YbKXKeG9M,0,0.251,1,0.104,0.115,0.27,0.5,0.0407561650546096,0.6064581231079716,0.0,0.6481583455702398,0.0358393408856848,0.1184738955823293,0.4728043152678169,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6879841485181076,0.0,0.0,0.725725713605226,0.0,0.0,0.0,0.0,1.0
230,5h5QKcwLeC2cg6EF2pMVUZ,0,0.158,1,0.00796,0.0971,0.292,0.46,0.0408011998845114,0.610494450050454,0.6363636363636364,0.5803199951052374,0.03697219361483,0.0610441767068273,0.4723213234786773,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6879841485181076,0.0,0.0,0.725725713605226,0.0,0.0,0.0,0.0,1.0
231,4FNwrhEtMgsx9BwnLdBjBb,0,0.675,1,0.0,0.087,0.867,0.46,0.0373764167726082,0.4894046417759838,0.1818181818181818,0.7599577826725403,0.0323377960865087,0.0071987951807228,0.4561431279197666,0.8,0.0,0.0,0.7351769609133557,0.0,0.0,0.0,0.4579720067993224,0.0,0.4997764271455824,0.0,0.0,0.0,0.0,0.0,1.0
232,7bhKZOhprH1WcYvSV1PdN7,0,0.811,1,0.0,0.0563,0.755,0.23,0.0376090670598877,0.4288597376387487,0.1818181818181818,0.8147332354380812,0.0392378990731204,0.0479919678714859,0.4550513229510393,0.8,0.0,0.0,0.7351769609133557,0.0,0.0,0.0,0.4579720067993224,0.0,0.4997764271455824,0.0,0.0,0.0,0.0,0.0,1.0
233,58NE0639huS0DWQAEKXsB8,0,0.248,1,0.0226,0.0953,0.721,0.41,0.0225499895512074,0.7487386478304743,0.3636363636363636,0.6810909202153694,0.0705458290422245,0.00214859437751,0.4791725011263044,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5046945220889162,0.6795982272329806,0.0,0.5323811500374809,0.0,0.0,0.0,0.0,1.0
234,1WS27lReDP65JMqZ5ygBPF,0,0.514,0,0.0,0.0868,0.692,0.41,0.0406183905157004,0.7921291624621595,0.5454545454545454,0.7844468918257463,0.0635427394438723,0.2058232931726907,0.300465539144658,0.8,0.4045474728091584,0.5162986005124667,0.0,0.4045474728091584,0.0,0.37096857613153345,0.30893843444300495,0.41600216206549046,0.0,0.0,0.0,0.0,0.0,1.0,0.0
235,7BfW1eoDh27W69nxsmRicb,0,0.463,1,5.26e-06,0.0634,0.757,0.73,0.0449451162486022,0.9374369323915236,0.8181818181818182,0.7854411404796866,0.3171987641606591,0.142570281124498,0.5036264971730775,0.8,0.0,0.575199539778057,0.0,0.0,0.38951921963469693,0.4132898172708233,0.0,0.4634609738032187,0.0,0.3630643464675511,0.0,0.0,0.0,1.0,0.0
236,6jmQmvz9R2dGILWcLRCEre,0,0.464,1,8.23e-06,0.0571,0.736,0.43,0.045080398741588,0.9384460141271443,0.8181818181818182,0.7851505139500734,0.301750772399588,0.1335341365461847,0.5030501540297344,0.8,0.0,0.575199539778057,0.0,0.0,0.38951921963469693,0.4132898172708233,0.0,0.4634609738032187,0.0,0.3630643464675511,0.0,0.0,0.0,1.0,0.0
237,0QyBdoz2JktWEo111DBEx9,0,0.462,1,9.3e-06,0.175,0.777,0.64,0.0452916886352381,0.9384460141271443,0.8181818181818182,0.785563509544787,0.2852729145211123,0.1285140562248996,0.5035493808369964,0.8,0.0,0.575199539778057,0.0,0.0,0.38951921963469693,0.4132898172708233,0.0,0.4634609738032187,0.0,0.3630643464675511,0.0,0.0,0.0,1.0,0.0
238,445MpdKHuz9aIqtHYdzBvz,0,0.716,1,0.00247,0.0556,0.975,0.36,0.0572914237663571,0.9041372351160444,0.6363636363636364,0.7869095692608907,0.0362512873326467,0.0944779116465863,0.5271063921325102,0.8,0.0,0.575199539778057,0.0,0.0,0.38951921963469693,0.4132898172708233,0.0,0.4634609738032187,0.0,0.3630643464675511,0.0,0.0,0.0,1.0,0.0
239,6q2T5xXao6mTS6LLE88L84,0,0.571,0,1.05e-06,0.242,0.965,0.61,0.0385820329897039,0.7537840565085772,0.8181818181818182,0.7204478707782672,0.0885684860968074,0.4819277108433735,0.3727478985798417,0.8,0.0,0.0,0.7144401674045627,0.0,0.5036771812053182,0.0,0.0,0.0,0.48567946665677075,0.0,0.0,0.0,0.0,0.0,1.0
240,1573W35tQ890rcyKRy7utK,0,0.528,1,0.0,0.471,0.964,0.31,0.0384777230674806,0.7477295660948536,0.0,0.7201572442486539,0.0685890834191555,0.498995983935743,0.3726910760164136,0.8,0.0,0.0,0.7144401674045627,0.0,0.5036771812053182,0.0,0.0,0.0,0.48567946665677075,0.0,0.0,0.0,0.0,0.0,1.0
241,5GHwCpwEos0FzYe55slXEp,0,0.816,1,0.0,0.195,0.963,0.53,0.0386414860853055,0.7467204843592331,0.0,0.8448972099853156,0.0787847579814624,0.498995983935743,0.3730401289060439,0.8,0.0,0.0,0.7144401674045627,0.0,0.5036771812053182,0.0,0.0,0.0,0.48567946665677075,0.0,0.0,0.0,0.0,0.0,1.0
242,1tOE1dIyIjsfLJWiQ4ZRJW,0,0.363,1,0.000177,0.101,0.842,0.6,0.0565318837695541,0.8213925327951563,0.0909090909090909,0.6780011013215859,0.066323377960865,0.0061646586345381,0.361866377683344,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
243,4POgt5ayni68MeLqclubcC,0,0.298,1,1.08e-05,0.209,0.825,0.62,0.0321217599397921,0.8647830474268415,0.0909090909090909,0.6789800538423886,0.0634397528321318,0.0021787148594377,0.3617324387838347,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
244,4uOKFydzAejjSFqYbv1XPt,0,0.468,1,1.32e-05,0.269,0.843,0.75,0.0321098337200157,0.8647830474268415,0.0909090909090909,0.7872919725893294,0.0490216271884655,0.004156626506024,0.3617121450111819,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
245,3YdgxvbJckLf7FoFQXAEmh,0,0.358,1,6.94e-05,0.112,0.825,0.36,0.0565201355530579,0.8193743693239153,0.0909090909090909,0.678031693587861,0.0705458290422245,0.0054216867469879,0.3619191414922417,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
246,3dRmLxr7tXNsHWYJubwF6G,0,0.464,1,1.86e-05,0.313,0.783,0.39,0.0321739149009038,0.8627648839556004,0.0909090909090909,0.7867413117963777,0.0480947476828012,0.0035140562248995,0.3617811438382018,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
247,1vYew137WJ69SFp9oez3xm,0,0.396,1,1.08e-05,0.119,0.831,0.49,0.0321311941136451,0.8657921291624621,0.0909090909090909,0.7529215614292706,0.0530381050463439,0.0013755020080321,0.3616674987113454,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
248,3sFEGvMPkY8Ti97K94Pwp9,0,0.385,1,2.79e-05,0.075,0.833,0.53,0.0311486160066957,0.8496468213925328,0.0909090909090909,0.7354839696524718,0.0437693099897013,0.0029518072289156,0.3619962578283228,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
249,1HjENSMpxb14fBU27GrAKu,0,0.259,1,0.00813,0.0941,0.816,0.52,0.0347610145759766,0.7971745711402624,0.6363636363636364,0.6718214635340185,0.0696189495365602,0.0041767068273092,0.3066551398037998,0.8,0.0,0.0,0.0,0.0,0.7198508965938832,0.0,0.0,0.0,0.6941287248579923,0.0,0.0,0.0,0.0,1.0,0.0
250,123PW6rGT1z72R9MfyA2Uj,0,0.281,1,0.00741,0.082,0.874,0.22,0.0347273719560104,0.7951564076690212,0.6363636363636364,0.6859550905531081,0.0867147270854789,0.0074397590361445,0.3064075557774341,0.8,0.0,0.0,0.0,0.0,0.7198508965938832,0.0,0.0,0.0,0.6941287248579923,0.0,0.0,0.0,0.0,1.0,0.0
251,07ZkgaSDhpXAZHX9mlOys1,0,0.268,1,0.00885,0.0879,0.793,0.33,0.0347086816115847,0.79313824419778,0.6363636363636364,0.6721426823299069,0.0697219361483007,0.0032530120481927,0.3066104935039634,0.8,0.0,0.0,0.0,0.0,0.7198508965938832,0.0,0.0,0.0,0.6941287248579923,0.0,0.0,0.0,0.0,1.0,0.0
252,7zbuCaBemBX0dMnqSTztl1,0,0.402,1,0.00571,0.0877,0.845,0.42,0.034692127306522,0.8012108980827447,0.6363636363636364,0.7715981399902104,0.0619979402677651,0.0078313253012048,0.306545553431474,0.8,0.0,0.0,0.0,0.0,0.7198508965938832,0.0,0.0,0.0,0.6941287248579923,0.0,0.0,0.0,0.0,1.0,0.0
253,2WTdOVaNWbcOViMg4NBML9,0,0.515,0,0.000133,0.081,0.93,0.42,0.0511800371457245,0.8779011099899091,0.8181818181818182,0.7173274596182084,0.0338825952626158,0.0911646586345381,0.4515283240184917,0.8,0.43110163597152934,0.5501880157232726,0.0,0.43110163597152934,0.0,0.0,0.0,0.44330820160314743,0.359268346325157,0.0,0.0,0.0,0.0,1.0,0.0
254,1Cg8HzQLJ4rjjXprgotjJj,0,0.186,1,5.49e-06,0.0783,0.303,0.51,0.0392182167132975,0.4581231079717457,0.0909090909090909,0.6687316446402349,0.0319258496395468,0.7299196787148594,0.5526927806933165,0.8,0.0,0.7485971367367299,0.0,0.0,0.0,0.0,0.4479392878896195,0.0,0.4888279055398845,0.0,1.0,0.0,0.0,0.0,0.0
255,4QuYdbaC0j3lzmt5hLgMjj,0,0.811,1,0.000358,0.367,0.438,0.43,0.0424411441054035,0.5338042381432896,0.0,0.8054484826235927,0.0327497425334706,0.048293172690763,0.4921605156241755,0.8,0.0,0.0,0.0,0.0,0.0,0.6368970047277791,0.5304006220523482,0.0,0.0,0.5594974401150246,0.0,0.0,0.0,0.0,1.0
256,4xiyq1iRdsxuU1BPUJ490Z,0,0.523,1,0.703,0.0811,0.965,0.6900000000000001,0.0355869497963108,0.7305751765893037,1.0,0.7473843612334801,0.1194644696189495,0.0747991967871486,0.7511739947479716,0.8,0.0,0.0,0.0,0.0,0.6143477579989125,0.0,0.5428438346484994,0.0,0.0,0.5726232648310947,0.0,0.0,0.0,0.0,1.0
257,1JcK6hdFLKddUVlm0JQeWj,0,0.523,1,0.703,0.0811,0.965,0.55,0.0355869497963108,0.7305751765893037,1.0,0.7473843612334801,0.1194644696189495,0.0747991967871486,0.7511739947479716,0.8,0.0,0.0,0.0,0.0,0.6143477579989125,0.0,0.5428438346484994,0.0,0.0,0.5726232648310947,0.0,0.0,0.0,0.0,1.0
258,0L31hObKkJgFW0S4a125Ie,0,0.447,1,0.161,0.344,0.941,0.33,0.0385939592094803,0.6720484359233098,1.0,0.6997522026431717,0.15653964984552,0.2921686746987951,0.7506057691136898,0.8,0.0,0.0,0.0,0.0,0.6143477579989125,0.0,0.5428438346484994,0.0,0.0,0.5726232648310947,0.0,0.0,0.0,0.0,1.0
259,63EbhPn7ErTnAxJNZixVTS,0,0.341,1,0.672,0.0771,0.96,0.45,0.035515748484213,0.7376387487386478,1.0,0.6435542094958394,0.1266735324407827,0.1546184738955823,0.750516476514017,0.8,0.0,0.0,0.0,0.0,0.6143477579989125,0.0,0.5428438346484994,0.0,0.0,0.5726232648310947,0.0,0.0,0.0,0.0,1.0
260,07itbZUgkAmBi4CEH5NniJ,0,0.61,1,7.89e-05,0.114,0.863,0.66,0.033063931302126,0.7628657921291624,0.4545454545454546,0.7188876651982378,0.0730175077239958,0.0809236947791164,0.7054845949971792,0.8,0.0,0.0,0.703307714230439,0.0,0.0,0.5260870445685458,0.0,0.0,0.4781115776061986,0.0,0.0,0.0,0.0,1.0,0.0
261,0ejciPFDz75gsDofKX2x3q,0,0.55,1,4.12e-05,0.108,0.84,0.24,0.0332419345823704,0.7598385469223007,0.4545454545454546,0.6979625550660793,0.0839340885684861,0.1024096385542168,0.7049204281174279,0.8,0.0,0.0,0.703307714230439,0.0,0.0,0.5260870445685458,0.0,0.0,0.4781115776061986,0.0,0.0,0.0,0.0,1.0,0.0
262,3UNa2iZNHZ8cDvzXSNVrUZ,0,0.73,1,2.91e-05,0.0985,0.869,0.49,0.0331778534014824,0.7608476286579212,0.4545454545454546,0.7890969162995594,0.0778578784757981,0.1114457831325301,0.7047540191816739,0.8,0.0,0.0,0.703307714230439,0.0,0.0,0.5260870445685458,0.0,0.0,0.4781115776061986,0.0,0.0,0.0,0.0,1.0,0.0
263,4sDiJmHNcm0wLTH8ns65va,0,0.284,1,8.22e-06,0.329,0.484,0.55,0.0298267636476005,0.6488395560040363,0.8181818181818182,0.6475617963778757,0.0276004119464469,0.4327309236947791,0.3648049159634874,0.8,0.4142953825386561,0.5287392471350095,0.5078851299766358,0.4142953825386561,0.0,0.0,0.0,0.0,0.3452624730578409,0.0,1.0,0.0,0.0,0.0,0.0
264,2tA6NXYdeP8Y30RQstjco4,0,0.318,1,4.26e-06,0.265,0.532,0.31,0.029850438083873,0.6508577194752775,0.8181818181818182,0.6766550416054821,0.0263645726055612,0.4106425702811245,0.3647724459272428,0.8,0.4142953825386561,0.5287392471350095,0.5078851299766358,0.4142953825386561,0.0,0.0,0.0,0.0,0.3452624730578409,0.0,1.0,0.0,0.0,0.0,0.0
265,3sNTB1CNO6itkkbLF9Pd1T,0,0.695,1,0.0,0.126,0.92,0.4,0.0437441281167929,0.7467204843592331,0.6363636363636364,0.7647913607440039,0.1544799176107106,0.1124497991967871,0.6674053599912332,0.8,0.5353026647899827,0.0,0.0,0.5353026647899827,0.0,0.49087061643871377,0.0,0.0,0.0,0.431217059095027,0.0,0.0,0.0,1.0,0.0
266,5rCpAwrWFRGpsqc8wVVhql,0,0.545,1,0.119,0.0609,0.826,0.53,0.0738932557049161,0.7356205852674066,0.8181818181818182,0.7301762114537445,0.0651905252317198,0.0241967871485943,0.3689854331299897,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.0,0.0,1.0,0.0
267,54Rbw2YSPfJbREtZHdSGPW,0,0.469,1,0.000929,0.12,0.754,0.26,0.0329596213799027,0.7406659939455096,0.8181818181818182,0.7168685756240821,0.0878475798146241,0.0884538152610441,0.368161505960281,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.0,0.0,1.0,0.0
268,0o7tBKZHvWPJB17wQx1Q8w,0,0.652,1,0.00215,0.0651,0.705,0.42,0.0325062470251201,0.7406659939455096,0.8181818181818182,0.817517131669114,0.0603501544799176,0.0828313253012048,0.3682183285237092,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.0,0.0,1.0,0.0
269,4NnWuGQujzWUEg0uZokO5M,0,0.94,1,0.000573,0.222,0.48,0.72,0.0371437664853287,0.4409687184661957,0.8181818181818182,0.8115210474791972,0.0438722966014418,0.0526104417670682,0.6145644347575503,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,0.0,1.0
270,5Qg8hWllFdbsu0Fp0Q5axn,0,0.94,1,0.000573,0.222,0.48,0.46,0.0371437664853287,0.4409687184661957,0.8181818181818182,0.8115210474791972,0.0438722966014418,0.0526104417670682,0.6145644347575503,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,0.0,1.0
271,76GlO5H5RT6g7y0gev86Nk,0,0.971,1,2.16e-05,0.185,0.764,0.67,0.0371414524426856,0.4339051463168516,0.8181818181818182,0.8589543563387175,0.0539649845520082,0.0272088353413654,0.6137608013604945,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,0.0,1.0
272,0lNudhCTfcGBQVvSO22g4r,0,0.837,1,0.0024,0.115,0.511,0.32,0.0372886611554477,0.4429868819374369,0.8181818181818182,0.741128242780225,0.0346035015447991,0.0811244979919678,0.6169063361216978,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,0.0,1.0
273,4G9eIyEcVwLoG7kYNFpSII,0,0.326,1,0.0,0.25,0.787,0.58,0.0329642494651891,0.6619576185671039,0.1818181818181818,0.6767621145374448,0.029145211122554,0.1114457831325301,0.3177923622357244,0.8,0.0,0.0,0.6301053346696361,0.0,0.4442214944069914,0.47133032465873176,0.0,0.0,0.42834828841117095,0.0,1.0,0.0,0.0,0.0,0.0
274,7fLTejTau0YuF9PSCOLtSs,0,0.324,1,0.0,0.282,0.769,0.5,0.0330069702524478,0.6629667003027245,0.1818181818181818,0.6775116250611845,0.0297631307929969,0.1194779116465863,0.3179384773988254,0.8,0.0,0.0,0.6301053346696361,0.0,0.4442214944069914,0.47133032465873176,0.0,0.0,0.42834828841117095,0.0,1.0,0.0,0.0,0.0,0.0
275,3vYrrMpsebx3OJ1H5E1lWQ,0,0.352,1,8.45e-05,0.0791,0.732,0.56,0.0382854795248166,0.7699293642785066,0.0,0.7374418746940773,0.0571575695159629,0.2620481927710844,0.3409069692874044,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
276,1RCtHLyq1xIbgGMrYRrKJ2,0,0.583,0,0.199,0.125,0.519,0.62,0.0523785332316103,0.5832492431886982,0.8181818181818182,0.7125550660792951,0.0277033985581874,0.0550200803212851,0.5519337935960971,0.8,0.0,0.0,0.652715879911216,0.0,0.4601618295286384,0.0,0.4066036033302124,0.0,0.4437190333031374,0.0,0.0,0.0,0.0,0.0,1.0
277,6ug9F5NRw1yHFf1spU8l4n,0,0.878,0,0.175,0.118,0.481,0.55,0.0525257419443725,0.5539858728557013,0.8181818181818182,0.8568128976994615,0.0296601441812564,0.0430722891566265,0.5519906161595253,0.8,0.0,0.0,0.652715879911216,0.0,0.4601618295286384,0.0,0.4066036033302124,0.0,0.4437190333031374,0.0,0.0,0.0,0.0,0.0,1.0
278,3QPDRN1wCZXhwMIOpQOJXC,0,0.774,0,0.201,0.184,0.52,0.37,0.0527154934411131,0.5600403632694249,0.8181818181818182,0.7792462065589818,0.0276004119464469,0.0301204819277108,0.5519094410689136,0.8,0.0,0.0,0.652715879911216,0.0,0.4601618295286384,0.0,0.4066036033302124,0.0,0.4437190333031374,0.0,0.0,0.0,0.0,0.0,1.0
279,29Znt9AbEH9FSsw86zPAYT,0,0.671,0,0.0096,0.208,0.497,0.5,0.0520889218946526,0.4389505549949545,0.6363636363636364,0.7169909446891825,0.0407826982492276,0.0206827309236947,0.6371392274566627,0.8,0.0,0.0,0.0,0.0,0.6143477579989125,0.0,0.5428438346484994,0.0,0.0,0.5726232648310947,0.0,0.0,0.0,0.0,1.0
280,04PydaEH97XN7YohGteKpK,0,0.367,0,7.06e-05,0.0294,0.92,0.58,0.0318962297837224,0.887991927346115,0.4545454545454546,0.6808767743514439,0.325437693099897,0.2640562248995984,0.3282152438702659,0.8,0.0,0.0,0.8270017672777258,0.0,0.0,0.0,0.0,0.0,0.5621993213438793,0.0,0.0,0.0,0.0,1.0,0.0
281,5fosq5vHYLfjRJByIdldUh,0,0.369,0,7.63e-05,0.0278,0.925,0.43,0.0318962297837224,0.8869828456104945,0.4545454545454546,0.6806014439549681,0.3357363542739444,0.2560240963855422,0.3282071263612048,0.8,0.0,0.0,0.8270017672777258,0.0,0.0,0.0,0.0,0.0,0.5621993213438793,0.0,0.0,0.0,0.0,1.0,0.0
282,42HaJ7QlInzQ5vHKWb5Ixa,0,0.534,0,4.77e-05,0.0357,0.896,0.51,0.0320197640602121,0.893037336024218,0.4545454545454546,0.7924773617229564,0.1596292481977343,0.248995983935743,0.3281787150794907,0.8,0.0,0.0,0.8270017672777258,0.0,0.0,0.0,0.0,0.0,0.5621993213438793,0.0,0.0,0.0,0.0,1.0,0.0
283,6ozp716QFraV8OrewK6ln4,0,0.414,0,0.00159,0.0425,0.937,0.5,0.0318844815672263,0.8728557013118062,0.4545454545454546,0.7150024473813019,0.1730175077239959,0.2259036144578313,0.3281584213068378,0.8,0.0,0.0,0.8270017672777258,0.0,0.0,0.0,0.0,0.0,0.5621993213438793,0.0,0.0,0.0,0.0,1.0,0.0
284,0Huh0iNCcGNmz8P60xXydb,0,0.314,1,0.000308,0.0565,0.91,0.55,0.0358350863689716,0.7941473259334006,0.1818181818181818,0.651263460597161,0.0909371781668383,0.1576305220883534,0.3365681606942094,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
285,5ybyvIWyjRJLdrHOEAdjQm,0,0.313,1,0.0002,0.0527,0.92,0.34,0.0358350863689716,0.7971745711402624,0.1818181818181818,0.6513858296622613,0.0888774459320288,0.145582329317269,0.3365113381307812,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
286,3Jrm36nEPv8F9s4m6ITyU4,0,0.448,1,0.000152,0.0591,0.918,0.29,0.0356627791936949,0.8002018163471242,0.1818181818181818,0.741128242780225,0.0667353244078269,0.1506024096385542,0.3364748093400059,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
287,0ZQLr5wK0UHSusW9fAdUdu,0,0.371,1,0.00045,0.0448,0.927,0.39,0.0358669489561353,0.7921291624621595,0.1818181818181818,0.6839054087126774,0.0848609680741503,0.2088353413654618,0.3365235143943729,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
288,2SHTKB8YYlawTGIuJ2b2ok,0,0.875,0,0.00058,0.209,0.575,0.5,0.0293856715191547,0.4167507568113017,0.5454545454545454,0.8033529123837493,0.0319258496395468,5.150602409638554e-06,0.5355567190651876,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5501800877947726,0.0,0.6004014098730742,0.5803619715458287,0.0,0.0,0.0,0.0,1.0
289,0nH4OFO4PasjNGvQv1Z36s,0,0.875,0,0.00058,0.209,0.575,0.42,0.0293856715191547,0.4167507568113017,0.5454545454545454,0.8033529123837493,0.0319258496395468,5.150602409638554e-06,0.5355567190651876,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5501800877947726,0.0,0.6004014098730742,0.5803619715458287,0.0,0.0,0.0,0.0,1.0
290,48YkpE5enOln5c7jXSTuHL,0,0.769,0,1.64e-05,0.841,0.593,0.65,0.0382094721241523,0.6115035317860746,0.2727272727272727,0.7768141213901125,0.0734294541709577,0.1405622489959839,0.4912797658910387,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5501800877947726,0.0,0.6004014098730742,0.5803619715458287,0.0,0.0,0.0,0.0,1.0
291,55yvzYuvJYG2RUEnMK78tr,0,0.932,0,1.6e-06,0.31,0.591,0.72,0.0290672236507974,0.4127144298688193,1.0,0.8483541360744004,0.0349124613800206,1.8775100401606427e-05,0.5347855557043766,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5501800877947726,0.0,0.6004014098730742,0.5803619715458287,0.0,0.0,0.0,0.0,1.0
292,4VyTESM8Uovi8ZpOBgNPev,0,0.818,1,0.0,0.348,0.728,0.46,0.0276408833661986,0.5761856710393541,0.3636363636363636,0.8177465736661771,0.0427394438722966,0.1516064257028112,0.6617596324391897,0.8,0.0,0.5378463725238901,0.5166330592951192,0.0,0.36422403847836027,0.0,0.0,0.43336405252103116,0.3512093526421549,0.0,1.0,0.0,0.0,0.0,0.0
293,2IY559smG7SXYk229NA2Vl,0,0.818,1,0.0,0.348,0.728,0.62,0.0276408833661986,0.5761856710393541,0.3636363636363636,0.8177465736661771,0.0427394438722966,0.1516064257028112,0.6617596324391897,0.8,0.0,0.5378463725238901,0.5166330592951192,0.0,0.36422403847836027,0.0,0.0,0.43336405252103116,0.3512093526421549,0.0,1.0,0.0,0.0,0.0,0.0
294,2CBRlZtrYrhd8XXFFDSxAl,0,0.796,1,0.0,0.355,0.741,0.64,0.0275435155719049,0.5681130171543894,0.3636363636363636,0.801456191874694,0.0421215242018537,0.1506024096385542,0.6610899379416433,0.8,0.0,0.5378463725238901,0.5166330592951192,0.0,0.36422403847836027,0.0,0.0,0.43336405252103116,0.3512093526421549,0.0,1.0,0.0,0.0,0.0,0.0
295,0k8xP8pifZ26M1YkfcmyeB,0,0.282,1,0.0308,0.185,0.968,0.41,0.0404759878915048,0.8002018163471242,0.3636363636363636,0.6692058247674987,0.0578784757981462,0.0973895582329317,0.3244365434022916,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
296,5qwok0xCfYBP1GUxDMCayW,0,0.275,1,0.0291,0.0743,0.963,0.44,0.0404759878915048,0.8012108980827447,0.3636363636363636,0.6685174987763093,0.0582904222451081,0.1014056224899598,0.3244608959294751,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,1.0,0.0
